id,topic_title,transcript_path,video_url,avatar_path,textbook_name,textbook_path,textbook_page,related_doc_name,related_doc_path,seminar_doc_name,seminar_doc_url,lecture_audio_url
135,成功の習慣創り,data/transcripts/IMG_2656_rewritten.txt,https://photos.app.goo.gl/CAg9iCXzS83ZH349A,static/images/default_avatar2.jpg,成功の習慣創り,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2656.mp3
136,目標達成への課題表,data/transcripts/IMG_2657_rewritten.txt,https://photos.app.goo.gl/Md8tjyhLRAEujB9y5,static/images/default_avatar2.jpg,目標達成への課題表,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2657.mp3
137,勉強会グループ,data/transcripts/IMG_2658_rewritten.txt,https://photos.app.goo.gl/f2L8ZpSvKNpWJfRm6,static/images/default_avatar2.jpg,勉強会グループ,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2658.mp3
138,目標達成に向けてタダで出来る事一覧,data/transcripts/IMG_2659_rewritten.txt,https://photos.app.goo.gl/fJEZh1wVnkVcz6hSA,static/images/default_avatar2.jpg,目標達成に向けてタダで出来る事一覧,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2659.mp3
139,月上昇習慣表,data/transcripts/IMG_2660_rewritten.txt,https://photos.app.goo.gl/maxntgdNW7zB5RBN9,static/images/default_avatar2.jpg,月上昇習慣表,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2660.mp3
140,組織図の情報•メンバー掘り起しのステップ•ステップアップ者リスト,data/transcripts/IMG_2661_rewritten.txt,https://photos.app.goo.gl/47bK4QHUYKonXutu6,static/images/default_avatar2.jpg,組織図の情報•メンバー掘り起しのステップ•ステップアップ者リスト,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2661.mp3
141,リーダーの１１の条件,data/transcripts/IMG_2662_rewritten.txt,https://photos.app.goo.gl/7mcifjfpU6mp3GZD6,static/images/default_avatar2.jpg,リーダーの１１の条件,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2662.mp3
142,3年目標計画•３か月目標計画•月間目標計画,data/transcripts/IMG_2663_rewritten.txt,https://photos.app.goo.gl/C675Xq1VH8TCDUNs6,static/images/default_avatar2.jpg,3年目標計画•３か月目標計画•月間目標計画,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2663.mp3
143,週間計画,,,static/images/default_avatar2.jpg,週間計画,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
144,一日のスケジュール,,,static/images/default_avatar2.jpg,一日のスケジュール,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
145,目標達成の段階表,data/transcripts/IMG_2664_rewritten.txt,https://photos.app.goo.gl/VA7rNxjoaixX4CJZ8,static/images/default_avatar2.jpg,目標達成の段階表,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2664.mp3
146,アファーメーションの習慣,data/transcripts/IMG_2665_rewritten.txt,https://photos.app.goo.gl/3yFedvw9aYLvToFs7,static/images/default_avatar2.jpg,アファーメーションの習慣,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2665.mp3
147,ライフプランの進化法,data/transcripts/IMG_2666_rewritten.txt,https://photos.app.goo.gl/UFVmei14TiDWPfLYA,static/images/default_avatar2.jpg,ライフプランの進化法,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2666.mp3
148,釈迦の八正道•反省法,data/transcripts/IMG_2667_rewritten.txt,https://photos.app.goo.gl/aM1Gte2gTm5u5sRn8,static/images/default_avatar2.jpg,釈迦の八正道•反省法,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2667.mp3
149,六波羅密多•悟り法,data/transcripts/IMG_2668_rewritten.txt,https://photos.app.goo.gl/5Qs4pN6fTc91KSAg9,static/images/default_avatar2.jpg,六波羅密多•悟り法,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2668.mp3
150,奉仕,data/transcripts/IMG_2669_rewritten.txt,https://photos.app.goo.gl/VMMuzf6dFpZiS2mW8,static/images/default_avatar2.jpg,奉仕,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2669.mp3
151,アファーメーションとＯリング,data/transcripts/IMG_2670_rewritten.txt,https://photos.app.goo.gl/2sNPFBM6h9KQc29U7,static/images/default_avatar2.jpg,アファーメーションとＯリング,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2670.mp3
152,心と体と人生のメカニズム,data/transcripts/IMG_2671_rewritten.txt,https://photos.app.goo.gl/wwToXL9g4gXSmdfr7,static/images/default_avatar2.jpg,心と体と人生のメカニズム,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2671.mp3
153,一点集中成功法,,,static/images/default_avatar2.jpg,一点集中成功法,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
154,人生上昇のスパイラル 質量の法則,,,static/images/default_avatar2.jpg,人生上昇のスパイラル 質量の法則,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
155,自己実現への条件,,,static/images/default_avatar2.jpg,自己実現への条件,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
156,３０００万円,data/transcripts/IMG_2673_rewritten.txt,https://photos.app.goo.gl/1nPpUTnwopbk7tdGA,static/images/default_avatar2.jpg,３０００万円,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2673.mp3
157,人生で一番大事なものは何か,data/transcripts/IMG_2720_rewritten.txt,https://photos.app.goo.gl/AnXWtFUyZBUxBt9V7,static/images/default_avatar2.jpg,人生で一番大事なものは何か,http://blueearth.sakura.ne.jp/hontake_app/textbook/What_is_the_most_important_thing_in_the_course_life.pdf,,,,講座人生で一番大事なものは何か.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%AC%9B%E5%BA%A7%E4%BA%BA%E7%94%9F%E3%81%A7%E4%B8%80%E7%95%AA%E5%A4%A7%E4%BA%8B%E3%81%AA%E3%82%82%E3%81%AE%E3%81%AF%E4%BD%95%E3%81%8B.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2720.mp3
158,命は何で出来てる,,,static/images/default_avatar2.jpg,命は何で出来てる,http://blueearth.sakura.ne.jp/hontake_app/textbook/What_is_the_most_important_thing_in_the_course_life.pdf,,,,講座人生で一番大事なものは何か.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%AC%9B%E5%BA%A7%E4%BA%BA%E7%94%9F%E3%81%A7%E4%B8%80%E7%95%AA%E5%A4%A7%E4%BA%8B%E3%81%AA%E3%82%82%E3%81%AE%E3%81%AF%E4%BD%95%E3%81%8B.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
159,命はATGCで出来ている,,,static/images/default_avatar2.jpg,命はATGCで出来ている,http://blueearth.sakura.ne.jp/hontake_app/textbook/What_is_the_most_important_thing_in_the_course_life.pdf,,,,講座人生で一番大事なものは何か.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%AC%9B%E5%BA%A7%E4%BA%BA%E7%94%9F%E3%81%A7%E4%B8%80%E7%95%AA%E5%A4%A7%E4%BA%8B%E3%81%AA%E3%82%82%E3%81%AE%E3%81%AF%E4%BD%95%E3%81%8B.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
160,ATGCは元素で出来ている,,,static/images/default_avatar2.jpg,ATGCは元素で出来ている,http://blueearth.sakura.ne.jp/hontake_app/textbook/What_is_the_most_important_thing_in_the_course_life.pdf,,,,講座人生で一番大事なものは何か.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%AC%9B%E5%BA%A7%E4%BA%BA%E7%94%9F%E3%81%A7%E4%B8%80%E7%95%AA%E5%A4%A7%E4%BA%8B%E3%81%AA%E3%82%82%E3%81%AE%E3%81%AF%E4%BD%95%E3%81%8B.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
161,命はDNAにある,,,static/images/default_avatar2.jpg,命はDNAにある,http://blueearth.sakura.ne.jp/hontake_app/textbook/What_is_the_most_important_thing_in_the_course_life.pdf,,,,講座人生で一番大事なものは何か.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%AC%9B%E5%BA%A7%E4%BA%BA%E7%94%9F%E3%81%A7%E4%B8%80%E7%95%AA%E5%A4%A7%E4%BA%8B%E3%81%AA%E3%82%82%E3%81%AE%E3%81%AF%E4%BD%95%E3%81%8B.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
162,ゲノムマップを熟知する,,,static/images/default_avatar2.jpg,ゲノムマップを熟知する,http://blueearth.sakura.ne.jp/hontake_app/textbook/What_is_the_most_important_thing_in_the_course_life.pdf,,,,講座人生で一番大事なものは何か.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%AC%9B%E5%BA%A7%E4%BA%BA%E7%94%9F%E3%81%A7%E4%B8%80%E7%95%AA%E5%A4%A7%E4%BA%8B%E3%81%AA%E3%82%82%E3%81%AE%E3%81%AF%E4%BD%95%E3%81%8B.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
163,DNAは遺伝子の集合体,,,static/images/default_avatar2.jpg,DNAは遺伝子の集合体,http://blueearth.sakura.ne.jp/hontake_app/textbook/What_is_the_most_important_thing_in_the_course_life.pdf,,,,講座人生で一番大事なものは何か.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%AC%9B%E5%BA%A7%E4%BA%BA%E7%94%9F%E3%81%A7%E4%B8%80%E7%95%AA%E5%A4%A7%E4%BA%8B%E3%81%AA%E3%82%82%E3%81%AE%E3%81%AF%E4%BD%95%E3%81%8B.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
164,身体＆意識全て遺伝子で出来ている,,,static/images/default_avatar2.jpg,身体＆意識全て遺伝子で出来ている,http://blueearth.sakura.ne.jp/hontake_app/textbook/What_is_the_most_important_thing_in_the_course_life.pdf,,,,講座人生で一番大事なものは何か.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%AC%9B%E5%BA%A7%E4%BA%BA%E7%94%9F%E3%81%A7%E4%B8%80%E7%95%AA%E5%A4%A7%E4%BA%8B%E3%81%AA%E3%82%82%E3%81%AE%E3%81%AF%E4%BD%95%E3%81%8B.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
165,遺伝子とは,,,static/images/default_avatar2.jpg,遺伝子とは,http://blueearth.sakura.ne.jp/hontake_app/textbook/What_is_the_most_important_thing_in_the_course_life.pdf,,,,講座人生で一番大事なものは何か.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%AC%9B%E5%BA%A7%E4%BA%BA%E7%94%9F%E3%81%A7%E4%B8%80%E7%95%AA%E5%A4%A7%E4%BA%8B%E3%81%AA%E3%82%82%E3%81%AE%E3%81%AF%E4%BD%95%E3%81%8B.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
166,正常な設計図と不健康の設計図,data/transcripts/IMG_2721_rewritten.txt,https://photos.app.goo.gl/qWiKqS8mNLKDQJVd9,static/images/default_avatar2.jpg,正常な設計図と不健康の設計図,http://blueearth.sakura.ne.jp/hontake_app/textbook/What_is_the_most_important_thing_in_the_course_life.pdf,,,,講座人生で一番大事なものは何か.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%AC%9B%E5%BA%A7%E4%BA%BA%E7%94%9F%E3%81%A7%E4%B8%80%E7%95%AA%E5%A4%A7%E4%BA%8B%E3%81%AA%E3%82%82%E3%81%AE%E3%81%AF%E4%BD%95%E3%81%8B.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2721.mp3
167,遺伝子を傷つけるもの・活性酸素,data/transcripts/IMG_2722_rewritten.txt,https://photos.app.goo.gl/7jN36L46fcBTSEu46,static/images/default_avatar2.jpg,遺伝子を傷つけるもの・活性酸素,http://blueearth.sakura.ne.jp/hontake_app/textbook/What_is_the_most_important_thing_in_the_course_life.pdf,,,,講座人生で一番大事なものは何か.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%AC%9B%E5%BA%A7%E4%BA%BA%E7%94%9F%E3%81%A7%E4%B8%80%E7%95%AA%E5%A4%A7%E4%BA%8B%E3%81%AA%E3%82%82%E3%81%AE%E3%81%AF%E4%BD%95%E3%81%8B.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2722.mp3
168, 人間の成長＆衰退過程,data/transcripts/IMG_2723_rewritten.txt,https://photos.app.goo.gl/SYjTyr2wiRwt9aES9,static/images/default_avatar2.jpg, 人間の成長＆衰退過程,http://blueearth.sakura.ne.jp/hontake_app/textbook/What_is_the_most_important_thing_in_the_course_life.pdf,,,,講座人生で一番大事なものは何か.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%AC%9B%E5%BA%A7%E4%BA%BA%E7%94%9F%E3%81%A7%E4%B8%80%E7%95%AA%E5%A4%A7%E4%BA%8B%E3%81%AA%E3%82%82%E3%81%AE%E3%81%AF%E4%BD%95%E3%81%8B.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2723.mp3
169,第１０世代新ドリンク,,,static/images/default_avatar2.jpg,第１０世代新ドリンク,http://blueearth.sakura.ne.jp/hontake_app/textbook/What_is_the_most_important_thing_in_the_course_life.pdf,,,,講座人生で一番大事なものは何か.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%AC%9B%E5%BA%A7%E4%BA%BA%E7%94%9F%E3%81%A7%E4%B8%80%E7%95%AA%E5%A4%A7%E4%BA%8B%E3%81%AA%E3%82%82%E3%81%AE%E3%81%AF%E4%BD%95%E3%81%8B.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
170,新陳代謝で老化が決まる,data/transcripts/IMG_2725_rewritten.txt,https://photos.app.goo.gl/uhUWNzVooeGyCtY18,static/images/default_avatar2.jpg,新陳代謝で老化が決まる,http://blueearth.sakura.ne.jp/hontake_app/textbook/What_is_the_most_important_thing_in_the_course_life.pdf,,,,講座人生で一番大事なものは何か.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%AC%9B%E5%BA%A7%E4%BA%BA%E7%94%9F%E3%81%A7%E4%B8%80%E7%95%AA%E5%A4%A7%E4%BA%8B%E3%81%AA%E3%82%82%E3%81%AE%E3%81%AF%E4%BD%95%E3%81%8B.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2725.mp3
171,スキンケア,,,static/images/default_avatar2.jpg,スキンケア,http://blueearth.sakura.ne.jp/hontake_app/textbook/What_is_the_most_important_thing_in_the_course_life.pdf,,,,講座人生で一番大事なものは何か.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%AC%9B%E5%BA%A7%E4%BA%BA%E7%94%9F%E3%81%A7%E4%B8%80%E7%95%AA%E5%A4%A7%E4%BA%8B%E3%81%AA%E3%82%82%E3%81%AE%E3%81%AF%E4%BD%95%E3%81%8B.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
172,人生で二番目に大事なものは何,data/transcripts/IMG_2726_rewritten.txt,https://photos.app.goo.gl/mtgaKJnt6qkLFuHo6,static/images/default_avatar2.jpg,人生で二番目に大事なものは何,http://blueearth.sakura.ne.jp/hontake_app/textbook/What_is_the_most_important_thing_in_the_course_life.pdf,,,,講座人生で一番大事なものは何か.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%AC%9B%E5%BA%A7%E4%BA%BA%E7%94%9F%E3%81%A7%E4%B8%80%E7%95%AA%E5%A4%A7%E4%BA%8B%E3%81%AA%E3%82%82%E3%81%AE%E3%81%AF%E4%BD%95%E3%81%8B.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2726.mp3
